log_id,project_id,employee_id,date_logged,task_category,subtask_description,hours_worked
34558,P-2022-026,EMP-05,2022-06-18,Drafting,Markup Cleanup,3.11
34559,P-2022-026,EMP-05,2022-08-22,Drafting,Foundation Plan Updates,0.86
34560,P-2022-026,EMP-09,2022-08-05,Drafting,Section Drawings,1.83
34561,P-2022-026,EMP-08,2022-08-28,Drafting,Detail Sheet Generation,2.05
34562,P-2022-026,EMP-08,2022-06-13,Drafting,Foundation Plan Updates,2.82
34563,P-2022-026,EMP-02,2022-07-24,Drafting,Section Drawings,4.81
34564,P-2022-026,EMP-06,2022-06-24,Drafting,Markup Cleanup,5.47
34565,P-2022-026,EMP-11,2022-08-02,Drafting,Section Drawings,1.93
34566,P-2022-026,EMP-06,2022-06-16,Drafting,Detail Sheet Generation,3.87
34567,P-2022-026,EMP-10,2022-07-01,Drafting,Markup Cleanup,1.3
34568,P-2022-026,EMP-11,2022-08-30,Drafting,Section Drawings,2.47
34569,P-2022-026,EMP-01,2022-08-27,Drafting,3D Model Adjustments,2.22
34570,P-2022-026,EMP-10,2022-09-10,Meeting,Client Design Review,3.57
34571,P-2022-026,EMP-01,2022-06-13,Meeting,Permitting Authority Review,3.87
34572,P-2022-026,EMP-08,2022-06-24,Meeting,Subcontractor Coordination,1.97
34573,P-2022-026,EMP-05,2022-06-29,Meeting,Client Design Review,2.71
34574,P-2022-026,EMP-05,2022-05-31,Meeting,Subcontractor Coordination,3.01
34575,P-2022-026,EMP-10,2022-07-15,Meeting,Client Design Review,2.49
34576,P-2022-026,EMP-02,2022-06-01,Meeting,Subcontractor Coordination,2.51
34577,P-2022-026,EMP-03,2022-06-14,Meeting,Internal Team Sync,3.04
34578,P-2022-026,EMP-09,2022-09-08,Meeting,Subcontractor Coordination,4.4
34579,P-2022-026,EMP-03,2022-06-05,Meeting,BIM Clash Detection Session,3.68
34580,P-2022-026,EMP-11,2022-09-07,Meeting,Subcontractor Coordination,5.15
34581,P-2022-026,EMP-02,2022-06-11,Meeting,Client Design Review,3.38
34582,P-2022-026,EMP-03,2022-09-01,Meeting,Client Design Review,3.51
34583,P-2022-026,EMP-04,2022-06-26,Meeting,Permitting Authority Review,2.95
34584,P-2022-026,EMP-03,2022-08-29,Meeting,BIM Clash Detection Session,2.89
34585,P-2022-026,EMP-04,2022-06-17,Meeting,Client Design Review,3.42
34586,P-2022-026,EMP-04,2022-08-01,Meeting,Client Design Review,5.05
34587,P-2022-026,EMP-02,2022-08-23,Meeting,BIM Clash Detection Session,2.49
34588,P-2022-026,EMP-02,2022-09-09,Meeting,BIM Clash Detection Session,1.63
34589,P-2022-026,EMP-10,2022-08-23,Meeting,Subcontractor Coordination,1.75
34590,P-2022-026,EMP-02,2022-06-11,Meeting,Permitting Authority Review,2.32
34591,P-2022-026,EMP-07,2022-07-11,Meeting,Permitting Authority Review,3.91
34592,P-2022-026,EMP-04,2022-06-18,Meeting,Client Design Review,2.05
34593,P-2022-026,EMP-04,2022-07-07,Meeting,Subcontractor Coordination,3.5
34594,P-2022-026,EMP-10,2022-08-13,Meeting,BIM Clash Detection Session,2.27
34595,P-2022-026,EMP-05,2022-07-26,Meeting,Subcontractor Coordination,1.66
34596,P-2022-026,EMP-05,2022-08-08,Meeting,Client Design Review,2.16
34597,P-2022-026,EMP-07,2022-08-13,Meeting,Internal Team Sync,3.43
34598,P-2022-026,EMP-05,2022-07-07,Meeting,Permitting Authority Review,1.96
34599,P-2022-026,EMP-03,2022-06-17,Meeting,Subcontractor Coordination,2.16
34600,P-2022-026,EMP-01,2022-06-08,Meeting,Permitting Authority Review,2.41
34601,P-2022-026,EMP-11,2022-07-10,Meeting,Client Design Review,2.8
34602,P-2022-026,EMP-06,2022-06-11,Site Visit,RFI Clarification,2.34
34603,P-2022-026,EMP-07,2022-07-23,Site Visit,Progress Inspection,2.77
34604,P-2022-026,EMP-10,2022-07-25,Site Visit,Quality Check (QA/QC),1.58
34605,P-2022-026,EMP-08,2022-08-12,Site Visit,Quality Check (QA/QC),1.52
34606,P-2022-026,EMP-03,2022-07-12,Site Visit,RFI Clarification,1.53
34607,P-2022-026,EMP-02,2022-06-23,Site Visit,Existing Conditions Survey,2.62
34608,P-2022-026,EMP-01,2022-07-11,Site Visit,Punch List Generation,2.21
34609,P-2022-026,EMP-04,2022-07-27,Site Visit,Quality Check (QA/QC),3.25
34610,P-2022-026,EMP-10,2022-08-03,Site Visit,Punch List Generation,3.42
34611,P-2022-026,EMP-05,2022-08-11,Site Visit,Existing Conditions Survey,2.55
34612,P-2022-026,EMP-06,2022-08-09,Site Visit,Quality Check (QA/QC),3.63
34613,P-2022-026,EMP-09,2022-06-18,Site Visit,RFI Clarification,0.39
34614,P-2022-026,EMP-06,2022-07-18,Site Visit,Quality Check (QA/QC),2.99
34615,P-2022-026,EMP-06,2022-08-15,Site Visit,RFI Clarification,2.16
34616,P-2022-026,EMP-05,2022-06-16,Site Visit,Existing Conditions Survey,2.02
34617,P-2022-026,EMP-10,2022-07-19,Site Visit,Progress Inspection,3.12
34618,P-2022-026,EMP-04,2022-07-15,Site Visit,Existing Conditions Survey,2.11
34619,P-2022-026,EMP-07,2022-06-13,Site Visit,Punch List Generation,3.14
34620,P-2022-026,EMP-04,2022-08-17,Site Visit,Existing Conditions Survey,2.01
34621,P-2022-026,EMP-11,2022-07-04,Site Visit,Quality Check (QA/QC),3.69
34622,P-2022-026,EMP-01,2022-07-01,Site Visit,Progress Inspection,2.36
34623,P-2024-021,EMP-01,2024-11-09,Design,Facade/Exterior Detailing,3.9
34624,P-2024-021,EMP-02,2024-12-24,Design,Facade/Exterior Detailing,3.63
34625,P-2024-021,EMP-10,2025-01-29,Design,Material Specification Review,2.92
34626,P-2024-021,EMP-01,2024-12-27,Design,Material Specification Review,2.31
34627,P-2024-021,EMP-08,2024-12-12,Design,MEP System Planning,1.59
34628,P-2024-021,EMP-04,2025-02-02,Design,MEP System Planning,3.88
34629,P-2024-021,EMP-04,2024-11-17,Design,MEP System Planning,2.58
34630,P-2024-021,EMP-10,2024-11-09,Design,Structural Concept,2.8
34631,P-2024-021,EMP-04,2024-11-28,Design,Material Specification Review,1.19
34632,P-2024-021,EMP-05,2025-01-17,Design,Architectural Layout,3.58
34633,P-2024-021,EMP-06,2024-12-03,Design,Facade/Exterior Detailing,2.43
34634,P-2024-021,EMP-07,2025-01-26,Design,Architectural Layout,1.83
34635,P-2024-021,EMP-10,2025-01-29,Design,Facade/Exterior Detailing,3.71
34636,P-2024-021,EMP-06,2024-11-16,Design,Facade/Exterior Detailing,2.75
34637,P-2024-021,EMP-02,2024-11-23,Design,MEP System Planning,1.86
34638,P-2024-021,EMP-05,2025-01-27,Design,MEP System Planning,2.86
34639,P-2024-021,EMP-03,2024-12-07,Design,Material Specification Review,2.61
34640,P-2024-021,EMP-04,2025-02-01,Design,Structural Concept,2.87
34641,P-2024-021,EMP-10,2024-11-18,Design,Facade/Exterior Detailing,2.46
34642,P-2024-021,EMP-02,2024-11-10,Design,Material Specification Review,2.97
34643,P-2024-021,EMP-04,2024-12-23,Design,Structural Concept,2.59
34644,P-2024-021,EMP-11,2024-11-17,Design,Material Specification Review,1.99
34645,P-2024-021,EMP-09,2025-01-21,Design,Material Specification Review,2.99
34646,P-2024-021,EMP-07,2024-12-24,Design,MEP System Planning,2.21
34647,P-2024-021,EMP-08,2025-01-01,Design,Structural Concept,1.71
34648,P-2024-021,EMP-05,2025-01-01,Design,Facade/Exterior Detailing,2.43
34649,P-2024-021,EMP-02,2025-02-05,Design,Architectural Layout,3.05
34650,P-2024-021,EMP-01,2024-12-04,Design,Facade/Exterior Detailing,2.96
34651,P-2024-021,EMP-06,2024-12-07,Design,Structural Concept,1.74
34652,P-2024-021,EMP-09,2025-01-05,Design,Structural Concept,2.29
34653,P-2024-021,EMP-03,2024-11-19,Design,Material Specification Review,3.43
34654,P-2024-021,EMP-03,2025-02-09,Design,Structural Concept,2.08
34655,P-2024-021,EMP-06,2025-01-01,Design,Structural Concept,3.86
34656,P-2024-021,EMP-09,2024-11-22,Design,Structural Concept,3.56
34657,P-2024-021,EMP-04,2024-11-13,Design,Facade/Exterior Detailing,1.71
34658,P-2024-021,EMP-07,2024-11-16,Design,MEP System Planning,2.5
34659,P-2024-021,EMP-01,2024-11-19,Design,Facade/Exterior Detailing,4.74
34660,P-2024-021,EMP-04,2025-01-14,Design,MEP System Planning,2.44
34661,P-2024-021,EMP-04,2024-11-21,Design,Structural Concept,3.03
34662,P-2024-021,EMP-10,2025-02-08,Design,Facade/Exterior Detailing,2.48
34663,P-2024-021,EMP-07,2024-11-01,Design,Material Specification Review,3.43
34664,P-2024-021,EMP-01,2024-12-28,Design,Material Specification Review,3.63
34665,P-2024-021,EMP-07,2025-01-29,Design,Material Specification Review,1.26
34666,P-2024-021,EMP-01,2024-12-31,Design,MEP System Planning,3.37
34667,P-2024-021,EMP-09,2024-12-21,Design,Structural Concept,1.94
34668,P-2024-021,EMP-09,2025-01-08,Design,Architectural Layout,0.75
34669,P-2024-021,EMP-10,2024-12-14,Design,Facade/Exterior Detailing,3.37
34670,P-2024-021,EMP-11,2025-02-02,Design,Facade/Exterior Detailing,3.59
34671,P-2024-021,EMP-08,2025-01-30,Design,Material Specification Review,2.27
34672,P-2024-021,EMP-01,2024-11-10,Design,Architectural Layout,1.27
34673,P-2024-021,EMP-08,2024-12-14,Design,MEP System Planning,2.37
34674,P-2024-021,EMP-03,2025-02-01,Design,Facade/Exterior Detailing,1.14
34675,P-2024-021,EMP-08,2025-01-30,Design,MEP System Planning,2.51
34676,P-2024-021,EMP-09,2024-11-02,Design,Architectural Layout,2.5
34677,P-2024-021,EMP-02,2024-12-29,Design,Architectural Layout,3.1
34678,P-2024-021,EMP-06,2024-12-15,Design,Material Specification Review,1.26
34679,P-2024-021,EMP-10,2024-11-05,Design,Facade/Exterior Detailing,3.7
34680,P-2024-021,EMP-05,2025-01-09,Design,Material Specification Review,3.62
34681,P-2024-021,EMP-07,2025-01-25,Design,Facade/Exterior Detailing,0.35
34682,P-2024-021,EMP-06,2024-12-04,Design,MEP System Planning,1.27
34683,P-2024-021,EMP-08,2025-02-06,Design,Material Specification Review,1.78
34684,P-2024-021,EMP-11,2024-12-26,Design,Structural Concept,2.88
34685,P-2024-021,EMP-11,2025-02-01,Design,Architectural Layout,1.58
34686,P-2024-021,EMP-02,2024-12-07,Design,Architectural Layout,3.14
34687,P-2024-021,EMP-06,2025-01-09,Design,Architectural Layout,2.68
34688,P-2024-021,EMP-05,2025-02-05,Design,MEP System Planning,1.58
34689,P-2024-021,EMP-04,2025-02-07,Design,Structural Concept,3.36
34690,P-2024-021,EMP-03,2024-11-23,Design,Material Specification Review,2.49
34691,P-2024-021,EMP-04,2024-11-03,Design,Facade/Exterior Detailing,3.22
34692,P-2024-021,EMP-10,2024-12-20,Design,Material Specification Review,1.42
34693,P-2024-021,EMP-08,2024-12-09,Design,MEP System Planning,2.03
34694,P-2024-021,EMP-01,2025-02-03,Design,Architectural Layout,2.01
34695,P-2024-021,EMP-10,2025-01-29,Design,Architectural Layout,2.5
34696,P-2024-021,EMP-09,2025-01-10,Design,Facade/Exterior Detailing,4.09
34697,P-2024-021,EMP-01,2024-11-25,Design,Facade/Exterior Detailing,2.48
34698,P-2024-021,EMP-07,2024-12-29,Design,MEP System Planning,3.24
34699,P-2024-021,EMP-06,2024-11-02,Design,MEP System Planning,3.71
34700,P-2024-021,EMP-04,2025-01-26,Design,Structural Concept,1.95
34701,P-2024-021,EMP-10,2025-01-05,Design,Material Specification Review,2.45
34702,P-2024-021,EMP-08,2024-12-30,Design,Facade/Exterior Detailing,1.94
34703,P-2024-021,EMP-05,2024-12-04,Design,Structural Concept,2.58
34704,P-2024-021,EMP-08,2024-11-16,Design,Facade/Exterior Detailing,3.51
34705,P-2024-021,EMP-11,2025-01-10,Design,Structural Concept,4.48
34706,P-2024-021,EMP-03,2024-11-28,Design,Structural Concept,2.65
34707,P-2024-021,EMP-05,2024-12-24,Design,Facade/Exterior Detailing,3.76
34708,P-2024-021,EMP-06,2024-12-01,Design,Structural Concept,1.44
34709,P-2024-021,EMP-03,2024-12-20,Design,Material Specification Review,3.17
34710,P-2024-021,EMP-04,2025-01-27,Design,Facade/Exterior Detailing,1.78
34711,P-2024-021,EMP-09,2024-11-03,Design,Material Specification Review,4.4
34712,P-2024-021,EMP-03,2024-12-05,Design,Material Specification Review,1.5
34713,P-2024-021,EMP-02,2024-12-31,Design,Architectural Layout,2.61
34714,P-2024-021,EMP-02,2025-02-13,Design,Architectural Layout,2.95
34715,P-2024-021,EMP-03,2024-12-22,Design,MEP System Planning,3.29
34716,P-2024-021,EMP-04,2025-01-11,Design,Structural Concept,2.92
34717,P-2024-021,EMP-02,2024-11-04,Design,Structural Concept,3.99
34718,P-2024-021,EMP-01,2024-12-31,Design,Material Specification Review,2.75
34719,P-2024-021,EMP-01,2024-11-19,Design,Architectural Layout,2.91
34720,P-2024-021,EMP-10,2025-01-26,Design,MEP System Planning,2.93
34721,P-2024-021,EMP-09,2024-11-13,Design,Material Specification Review,0.35
34722,P-2024-021,EMP-07,2024-12-03,Design,Facade/Exterior Detailing,1.74
34723,P-2024-021,EMP-08,2024-11-29,Design,MEP System Planning,1.29
34724,P-2024-021,EMP-06,2025-02-05,Design,Facade/Exterior Detailing,2.8
34725,P-2024-021,EMP-08,2024-11-21,Design,Architectural Layout,3.29
34726,P-2024-021,EMP-07,2024-11-27,Design,Structural Concept,2.03
34727,P-2024-021,EMP-05,2025-02-08,Design,MEP System Planning,1.56
34728,P-2024-021,EMP-09,2024-12-21,Design,Structural Concept,3.6
34729,P-2024-021,EMP-04,2024-12-11,Design,MEP System Planning,1.73
34730,P-2024-021,EMP-02,2024-12-12,Design,Structural Concept,2.8
34731,P-2024-021,EMP-06,2024-12-02,Design,Architectural Layout,4.35
34732,P-2024-021,EMP-06,2024-11-17,Design,Architectural Layout,1.4
34733,P-2024-021,EMP-04,2024-11-30,Design,Architectural Layout,3.86
34734,P-2024-021,EMP-01,2024-11-08,Design,Structural Concept,1.85
34735,P-2024-021,EMP-05,2024-12-06,Design,Architectural Layout,2.89
34736,P-2024-021,EMP-07,2025-01-22,Design,Facade/Exterior Detailing,0.46
34737,P-2024-021,EMP-08,2025-01-02,Design,Architectural Layout,2.13
34738,P-2024-021,EMP-10,2024-11-22,Design,Facade/Exterior Detailing,1.45
34739,P-2024-021,EMP-02,2024-12-21,Design,MEP System Planning,2.81
34740,P-2024-021,EMP-01,2024-12-08,Calculation,Load Calculations (Wind/Seismic),1.53
34741,P-2024-021,EMP-11,2024-11-25,Calculation,Energy Modeling,2.28
34742,P-2024-021,EMP-06,2025-02-04,Calculation,Cost Estimation Review,2.72
34743,P-2024-021,EMP-02,2025-01-15,Calculation,Energy Modeling,1.75
34744,P-2024-021,EMP-02,2025-02-05,Calculation,Permit Fee Calculation,4.05
34745,P-2024-021,EMP-05,2024-11-03,Calculation,Energy Modeling,3.01
34746,P-2024-021,EMP-06,2024-12-29,Calculation,Structural Analysis (Beam/Column Sizing),2.95
34747,P-2024-021,EMP-09,2024-12-08,Calculation,Permit Fee Calculation,3.04
34748,P-2024-021,EMP-11,2024-11-06,Calculation,Energy Modeling,1.29
34749,P-2024-021,EMP-02,2024-12-18,Calculation,Structural Analysis (Beam/Column Sizing),2.72
34750,P-2024-021,EMP-05,2025-01-28,Calculation,Permit Fee Calculation,1.63
34751,P-2024-021,EMP-05,2025-01-31,Calculation,Permit Fee Calculation,2.49
34752,P-2024-021,EMP-05,2025-01-29,Calculation,Cost Estimation Review,1.61
34753,P-2024-021,EMP-05,2025-01-13,Calculation,Structural Analysis (Beam/Column Sizing),0.45
34754,P-2024-021,EMP-02,2024-12-12,Calculation,Energy Modeling,2.28
34755,P-2024-021,EMP-09,2025-01-20,Calculation,Cost Estimation Review,2.8
34756,P-2024-021,EMP-05,2024-11-27,Calculation,Cost Estimation Review,1.51
34757,P-2024-021,EMP-02,2025-02-05,Calculation,Structural Analysis (Beam/Column Sizing),3.07
34758,P-2024-021,EMP-05,2025-01-13,Calculation,Structural Analysis (Beam/Column Sizing),3.22
34759,P-2024-021,EMP-09,2024-12-13,Calculation,Energy Modeling,1.68
34760,P-2024-021,EMP-11,2025-01-28,Calculation,Structural Analysis (Beam/Column Sizing),2.6
34761,P-2024-021,EMP-10,2025-01-14,Calculation,Structural Analysis (Beam/Column Sizing),0.25
34762,P-2024-021,EMP-03,2024-12-21,Calculation,Permit Fee Calculation,2.21
34763,P-2024-021,EMP-06,2024-11-15,Calculation,Structural Analysis (Beam/Column Sizing),3.27
34764,P-2024-021,EMP-03,2025-01-05,Calculation,Structural Analysis (Beam/Column Sizing),1.87
34765,P-2024-021,EMP-09,2024-11-26,Calculation,Structural Analysis (Beam/Column Sizing),2.86
34766,P-2024-021,EMP-03,2024-11-22,Calculation,Cost Estimation Review,3.28
34767,P-2024-021,EMP-08,2024-11-09,Calculation,Cost Estimation Review,2.61
34768,P-2024-021,EMP-08,2024-12-10,Calculation,Cost Estimation Review,2.92
34769,P-2024-021,EMP-11,2024-11-11,Calculation,Structural Analysis (Beam/Column Sizing),2.55
34770,P-2024-021,EMP-01,2024-11-26,Calculation,Permit Fee Calculation,3.66
34771,P-2024-021,EMP-08,2025-01-24,Calculation,Cost Estimation Review,2.33
34772,P-2024-021,EMP-06,2025-02-02,Calculation,Cost Estimation Review,2.23
34773,P-2024-021,EMP-05,2024-12-30,Calculation,Cost Estimation Review,3.48
34774,P-2024-021,EMP-07,2024-12-24,Calculation,Energy Modeling,3.99
34775,P-2024-021,EMP-03,2025-01-08,Calculation,Cost Estimation Review,0.25
34776,P-2024-021,EMP-11,2025-01-01,Calculation,Load Calculations (Wind/Seismic),2.32
34777,P-2024-021,EMP-07,2024-11-19,Calculation,Energy Modeling,2.24
34778,P-2024-021,EMP-08,2024-12-11,Calculation,Permit Fee Calculation,3.87
34779,P-2024-021,EMP-07,2025-01-12,Calculation,Structural Analysis (Beam/Column Sizing),0.25
34780,P-2024-021,EMP-06,2025-02-03,Calculation,Structural Analysis (Beam/Column Sizing),2.78
34781,P-2024-021,EMP-02,2024-11-17,Calculation,Cost Estimation Review,1.69
34782,P-2024-021,EMP-03,2025-02-13,Calculation,Permit Fee Calculation,3.53
34783,P-2024-021,EMP-10,2024-11-03,Calculation,Cost Estimation Review,1.68
34784,P-2024-021,EMP-04,2024-12-10,Calculation,Energy Modeling,2.96
34785,P-2024-021,EMP-05,2024-11-06,Calculation,Cost Estimation Review,1.52
34786,P-2024-021,EMP-05,2024-12-19,Calculation,Structural Analysis (Beam/Column Sizing),0.57
34787,P-2024-021,EMP-07,2024-12-24,Calculation,Structural Analysis (Beam/Column Sizing),2.4
34788,P-2024-021,EMP-08,2024-11-23,Calculation,Cost Estimation Review,0.52
34789,P-2024-021,EMP-07,2025-01-24,Calculation,Permit Fee Calculation,3.47
34790,P-2024-021,EMP-11,2024-12-14,Calculation,Permit Fee Calculation,2.9
34791,P-2024-021,EMP-09,2024-11-10,Calculation,Energy Modeling,1.75
34792,P-2024-021,EMP-01,2024-11-27,Calculation,Structural Analysis (Beam/Column Sizing),1.45
34793,P-2024-021,EMP-07,2024-12-17,Calculation,Load Calculations (Wind/Seismic),1.99
34794,P-2024-021,EMP-03,2024-12-13,Calculation,Cost Estimation Review,1.58
34795,P-2024-021,EMP-03,2025-01-26,Calculation,Permit Fee Calculation,2.75
34796,P-2024-021,EMP-06,2025-01-16,Calculation,Cost Estimation Review,1.29
34797,P-2024-021,EMP-04,2025-01-16,Calculation,Structural Analysis (Beam/Column Sizing),2.73
34798,P-2024-021,EMP-01,2024-12-15,Calculation,Permit Fee Calculation,2.2
34799,P-2024-021,EMP-11,2024-11-19,Calculation,Permit Fee Calculation,3.37
34800,P-2024-021,EMP-06,2024-12-07,Calculation,Permit Fee Calculation,3.95
34801,P-2024-021,EMP-05,2025-01-29,Calculation,Structural Analysis (Beam/Column Sizing),1.5
34802,P-2024-021,EMP-11,2025-02-10,Calculation,Permit Fee Calculation,1.44
34803,P-2024-021,EMP-02,2025-01-28,Calculation,Permit Fee Calculation,1.83
34804,P-2024-021,EMP-10,2024-11-03,Calculation,Cost Estimation Review,0.79
34805,P-2024-021,EMP-09,2025-01-20,Calculation,Permit Fee Calculation,3.26
34806,P-2024-021,EMP-07,2025-02-09,Calculation,Cost Estimation Review,3.27
34807,P-2024-021,EMP-05,2024-11-07,Calculation,Permit Fee Calculation,3.05
34808,P-2024-021,EMP-01,2025-01-09,Calculation,Load Calculations (Wind/Seismic),0.25
34809,P-2024-021,EMP-06,2025-01-04,Calculation,Cost Estimation Review,2.21
34810,P-2024-021,EMP-02,2024-12-10,Calculation,Permit Fee Calculation,2.13
34811,P-2024-021,EMP-05,2025-01-14,Calculation,Permit Fee Calculation,4.02
34812,P-2024-021,EMP-11,2025-01-29,Calculation,Permit Fee Calculation,1.8
34813,P-2024-021,EMP-09,2024-12-17,Calculation,Energy Modeling,1.31
34814,P-2024-021,EMP-08,2025-01-20,Calculation,Energy Modeling,1.49
34815,P-2024-021,EMP-11,2025-01-24,Calculation,Energy Modeling,2.79
34816,P-2024-021,EMP-04,2024-11-22,Calculation,Load Calculations (Wind/Seismic),1.72
34817,P-2024-021,EMP-11,2024-12-19,Calculation,Energy Modeling,1.75
34818,P-2024-021,EMP-09,2025-02-05,Calculation,Cost Estimation Review,2.3
34819,P-2024-021,EMP-03,2024-11-22,Calculation,Load Calculations (Wind/Seismic),3.52
34820,P-2024-021,EMP-06,2025-01-18,Calculation,Load Calculations (Wind/Seismic),0.88
34821,P-2024-021,EMP-05,2024-11-13,Calculation,Cost Estimation Review,4.02
34822,P-2024-021,EMP-09,2024-11-19,Calculation,Structural Analysis (Beam/Column Sizing),0.77
34823,P-2024-021,EMP-05,2025-01-22,Calculation,Energy Modeling,0.99
34824,P-2024-021,EMP-07,2024-11-04,Calculation,Permit Fee Calculation,1.32
34825,P-2024-021,EMP-06,2025-01-15,Calculation,Cost Estimation Review,1.38
34826,P-2024-021,EMP-03,2025-01-09,Calculation,Energy Modeling,3.59
34827,P-2024-021,EMP-05,2024-11-25,Calculation,Cost Estimation Review,4.89
34828,P-2024-021,EMP-04,2024-11-17,Calculation,Cost Estimation Review,3.61
34829,P-2024-021,EMP-10,2024-12-25,Calculation,Structural Analysis (Beam/Column Sizing),2.34
34830,P-2024-021,EMP-03,2024-12-23,Calculation,Cost Estimation Review,2.14
34831,P-2024-021,EMP-10,2025-01-29,Calculation,Load Calculations (Wind/Seismic),2.09
34832,P-2024-021,EMP-04,2025-01-04,Calculation,Cost Estimation Review,2.48
34833,P-2024-021,EMP-07,2024-12-30,Drafting,Markup Cleanup,0.99
34834,P-2024-021,EMP-04,2024-12-09,Drafting,Section Drawings,2.66
34835,P-2024-021,EMP-09,2024-12-17,Drafting,Markup Cleanup,2.94
34836,P-2024-021,EMP-02,2024-12-04,Drafting,Detail Sheet Generation,3.59
34837,P-2024-021,EMP-07,2025-01-25,Drafting,Markup Cleanup,3.88
34838,P-2024-021,EMP-01,2025-01-05,Drafting,Markup Cleanup,4.26
34839,P-2024-021,EMP-05,2024-12-17,Drafting,Detail Sheet Generation,1.13
34840,P-2024-021,EMP-04,2025-01-11,Drafting,3D Model Adjustments,1.43
34841,P-2024-021,EMP-10,2025-01-10,Drafting,Section Drawings,3.0
34842,P-2024-021,EMP-03,2024-11-04,Drafting,Markup Cleanup,2.16
34843,P-2024-021,EMP-10,2024-11-11,Drafting,3D Model Adjustments,2.14
34844,P-2024-021,EMP-06,2025-02-11,Drafting,Detail Sheet Generation,1.37
34845,P-2024-021,EMP-03,2025-01-28,Drafting,Markup Cleanup,2.32
34846,P-2024-021,EMP-05,2024-11-20,Drafting,3D Model Adjustments,3.99
34847,P-2024-021,EMP-02,2024-11-12,Drafting,3D Model Adjustments,4.11
34848,P-2024-021,EMP-05,2025-02-01,Drafting,Detail Sheet Generation,3.7
34849,P-2024-021,EMP-07,2025-01-12,Drafting,Foundation Plan Updates,2.19
34850,P-2024-021,EMP-05,2024-11-21,Drafting,Detail Sheet Generation,1.82
34851,P-2024-021,EMP-09,2025-01-17,Drafting,Markup Cleanup,0.61
34852,P-2024-021,EMP-08,2025-02-09,Drafting,Detail Sheet Generation,0.45
34853,P-2024-021,EMP-09,2024-11-05,Drafting,3D Model Adjustments,3.7
34854,P-2024-021,EMP-06,2024-12-29,Drafting,Foundation Plan Updates,1.8
34855,P-2024-021,EMP-02,2025-01-22,Drafting,Section Drawings,2.8
34856,P-2024-021,EMP-07,2024-11-26,Drafting,Section Drawings,5.3
34857,P-2024-021,EMP-03,2024-12-16,Drafting,Markup Cleanup,2.74
34858,P-2024-021,EMP-09,2024-12-22,Drafting,Markup Cleanup,2.19
34859,P-2024-021,EMP-10,2025-01-17,Drafting,3D Model Adjustments,2.8
34860,P-2024-021,EMP-04,2024-11-21,Drafting,Section Drawings,1.22
34861,P-2024-021,EMP-11,2024-11-23,Drafting,Markup Cleanup,4.42
34862,P-2024-021,EMP-03,2024-11-09,Drafting,Foundation Plan Updates,3.63
34863,P-2024-021,EMP-02,2024-12-30,Drafting,Section Drawings,1.63
34864,P-2024-021,EMP-01,2025-02-12,Drafting,Markup Cleanup,3.04
34865,P-2024-021,EMP-04,2025-02-02,Drafting,Foundation Plan Updates,3.61
34866,P-2024-021,EMP-07,2024-12-25,Drafting,Detail Sheet Generation,2.69
34867,P-2024-021,EMP-04,2024-12-30,Drafting,Section Drawings,1.1
34868,P-2024-021,EMP-03,2024-12-13,Drafting,Markup Cleanup,1.59
34869,P-2024-021,EMP-02,2024-12-29,Drafting,Detail Sheet Generation,2.52
34870,P-2024-021,EMP-01,2024-12-26,Drafting,Markup Cleanup,3.39
34871,P-2024-021,EMP-07,2024-11-09,Drafting,Markup Cleanup,3.09
34872,P-2024-021,EMP-05,2024-11-22,Drafting,3D Model Adjustments,2.08
34873,P-2024-021,EMP-09,2024-12-11,Drafting,Section Drawings,1.85
34874,P-2024-021,EMP-10,2024-11-19,Drafting,Detail Sheet Generation,2.24
34875,P-2024-021,EMP-10,2024-11-18,Drafting,Section Drawings,4.02
34876,P-2024-021,EMP-10,2025-01-09,Drafting,Section Drawings,2.66
34877,P-2024-021,EMP-11,2025-02-06,Drafting,Foundation Plan Updates,3.04
34878,P-2024-021,EMP-07,2024-12-10,Drafting,Foundation Plan Updates,0.38
34879,P-2024-021,EMP-09,2025-01-09,Drafting,3D Model Adjustments,2.0
34880,P-2024-021,EMP-07,2025-02-05,Drafting,Foundation Plan Updates,2.75
34881,P-2024-021,EMP-08,2024-11-24,Drafting,Foundation Plan Updates,3.59
34882,P-2024-021,EMP-07,2024-11-16,Drafting,Section Drawings,4.15
34883,P-2024-021,EMP-05,2024-12-18,Drafting,Markup Cleanup,2.92
34884,P-2024-021,EMP-03,2024-12-14,Drafting,Section Drawings,4.27
34885,P-2024-021,EMP-02,2025-01-20,Drafting,Section Drawings,1.5
34886,P-2024-021,EMP-05,2024-12-02,Drafting,Section Drawings,2.55
34887,P-2024-021,EMP-03,2024-11-28,Drafting,Foundation Plan Updates,1.51
34888,P-2024-021,EMP-01,2024-12-01,Drafting,Detail Sheet Generation,1.84
34889,P-2024-021,EMP-07,2025-01-23,Drafting,Section Drawings,1.71
34890,P-2024-021,EMP-07,2024-12-01,Drafting,Section Drawings,1.9
34891,P-2024-021,EMP-03,2024-11-12,Drafting,Detail Sheet Generation,3.28
34892,P-2024-021,EMP-05,2024-11-15,Drafting,Foundation Plan Updates,1.4
34893,P-2024-021,EMP-08,2024-12-22,Drafting,Foundation Plan Updates,2.77
