log_id,project_id,employee_id,date_logged,task_category,subtask_description,hours_worked
26268,P-2024-024,EMP-4,2025-08-18,Calculation,Cost Estimation Review,3.66
26269,P-2024-024,EMP-4,2025-07-19,Calculation,Cost Estimation Review,3.26
26270,P-2024-024,EMP-5,2025-02-04,Calculation,Load Calculations (Wind/Seismic),0.73
26271,P-2024-024,EMP-5,2025-03-17,Calculation,Permit Fee Calculation,3.26
26272,P-2024-024,EMP-5,2024-12-19,Calculation,Structural Analysis (Beam/Column Sizing),2.12
26273,P-2024-024,EMP-8,2025-06-25,Calculation,Permit Fee Calculation,2.13
26274,P-2024-024,EMP-7,2025-01-25,Calculation,Structural Analysis (Beam/Column Sizing),0.56
26275,P-2024-024,EMP-11,2025-04-17,Calculation,Load Calculations (Wind/Seismic),3.49
26276,P-2024-024,EMP-1,2024-10-02,Calculation,Permit Fee Calculation,0.5
26277,P-2024-024,EMP-1,2025-05-28,Calculation,Cost Estimation Review,1.47
26278,P-2024-024,EMP-2,2025-08-11,Calculation,Structural Analysis (Beam/Column Sizing),1.04
26279,P-2024-024,EMP-3,2025-08-06,Calculation,Permit Fee Calculation,1.29
26280,P-2024-024,EMP-5,2024-09-21,Calculation,Structural Analysis (Beam/Column Sizing),0.5
26281,P-2024-024,EMP-9,2025-05-02,Calculation,Energy Modeling,3.31
26282,P-2024-024,EMP-6,2025-04-25,Calculation,Energy Modeling,2.92
26283,P-2024-024,EMP-3,2025-03-02,Calculation,Permit Fee Calculation,0.41
26284,P-2024-024,EMP-5,2025-08-03,26186,P-2023-022,EMP-8,2023-04-16,Drafting,Markup Cleanup,2.05
26187,P-2023-022,EMP-2,2023-03-23,Drafting,Foundation Plan Updates,1.59
26188,P-2023-022,EMP-4,2023-04-15,Drafting,Section Drawings,2.09
26189,P-2023-022,EMP-7,2023-03-26,Drafting,Detail Sheet Generation,2.27
26190,P-2023-022,EMP-3,20226288,P-2024-024,EMP-7,2024-12-13,Calculation,Structural Analysis (Beam/Column Sizing),2.99
26289,P-2024-024,EMP-11,2025-06-19,Calculation,Structural Analysis (Beam/Column Sizing),2.35
26290,P-2024-024,EMP-3,2024-09-21,Calculation,Energy Modeling,2.03
26291,P-2024-024,EMP-5,2025-07-11,Calculation,Permit Fee Calculation,1.66
26292,P-2024-024,EMP-11,2025-05-08,Calculation,Permit Fee Calculation,1.27
26293,P-2024-024,EMP-5,2025-03-28,Calculation,Load Calculations (Wind/Seismic),3.18
26294,P-2024-024,EMP-6,2025-05-15,Calculation,Structural Analysis (Beam/Column Sizing),3.66
26295,P-2024-024,EMP-6,2024-09-25,Calculation,Cost Estimation Review,1.41
26296,P-2024-024,EMP-6,2025-01-11,Calculation,Cost Estimation Review,3.17
26297,P-2024-024,EMP-2,2025-05-06,Calculation,Energy Modeling,0.42
26298,P-2024-024,EMP-4,2025-01-08,Calculation,Cost Estimation Review,0.47
26299,P-2024-024,EMP-10,2024-11-08,Calculation,Cost Estimation Review,2.3
26300,P-2024-024,EMP-10,2025-05-22,Calculation,Permit Fee Calculation,1.06
26301,P-2024-024,EMP-7,2024-12-24,Calculation,Cost Estimation Review,2.13
26302,P-2024-024,EMP-11,2025-06-21,Calculation,Permit Fee Calculation,4.06
26303,P-2024-024,EMP-4,2024-12-12,Calculation,Cost Estimation Review,2.25
26304,P-2024-024,EMP-4,2025-06-17,Calculation,Load Calculations (Wind/Seismic),1.71
26305,P-2024-024,EMP-1,2025-03-24,Calculation,Structural Analysis (Beam/Column Sizing),0.5
26306,P-2024-024,EMP-10,2024-10-18,Calculation,Structural Analysis (Beam/Column Sizing),2.76
26307,P-2024-024,EMP-2,2025-03-12,Calculation,Structural Analysis (Beam/Column Sizing),3.29
26308,P-2024-024,EMP-4,2025-06-11,Calculation,Permit Fee Calculation,2.43
26309,P-2024-024,EMP-8,2025-03-11,Calculation,Structural Analysis (Beam/Column Sizing),1.09
26310,P-2024-024,EMP-9,2025-04-05,Calculation,Energy Modeling,0.5
26311,P-2024-024,EMP-11,2025-08-06,Calculation,Energy Modeling,0.56
26312,P-2024-024,EMP-8,2025-08-07,Calculation,Energy Modeling,2.51
26313,P-2024-024,EMP-6,2024-11-03,Calculation,Energy Modeling,0.49
26314,P-2024-024,EMP-3,2024-11-21,Calculation,Cost Estimation Review,1.96
26315,P-2024-024,EMP-10,2024-11-19,Calculation,Energy Modeling,3.53
26316,P-2024-024,EMP-10,2025-02-11,Calculation,Structural Analysis (Beam/Column Sizing),2.31
26317,P-2024-024,EMP-7,2025-01-24,Calculation,Energy Modeling,2.99
26318,P-2024-024,EMP-10,2024-11-13,Calculation,Load Calculations (Wind/Seismic),2.78
26319,P-2024-024,EMP-4,2025-01-09,Calculation,Cost Estimation Review,2.27
26320,P-2024-024,EMP-6,2025-07-02,Calculation,Energy Modeling,0.5
26321,P-2024-024,EMP-10,2025-07-27,Calculation,Energy Modeling,1.38
26322,P-2024-024,EMP-10,2025-08-11,Calculation,Cost Estimation Review,2.68
26323,P-2024-024,EMP-5,2024-10-12,Calculation,Cost Estimation Review,1.0
26324,P-2024-024,EMP-8,2024-12-22,Calculation,Load Calculations (Wind/Seismic),3.37
26325,P-2024-024,EMP-11,2025-05-12,Calculation,Permit Fee Calculation,1.8
26326,P-2024-024,EMP-9,2025-03-26,Calculation,Energy Modeling,1.86
26327,P-2024-024,EMP-6,2024-12-17,Calculation,Permit Fee Calculation,1.84
26328,P-2024-024,EMP-8,2025-04-28,Calculation,Energy Modeling,2.83
26329,P-2024-024,EMP-3,2025-04-09,Calculation,Energy Modeling,2.98
26330,P-2024-024,EMP-8,2025-05-22,Calculation,Load Calculations (Wind/Seismic),1.2
26331,P-2024-024,EMP-3,2025-06-30,Calculation,Load Calculations (Wind/Seismic),2.5
26332,P-2024-024,EMP-11,2024-12-27,Calculation,Energy Modeling,0.33
26333,P-2024-024,EMP-7,2025-03-01,Calculation,Energy Modeling,3.14
26334,P-2024-024,EMP-7,2025-05-14,Calculation,Cost Estimation Review,1.4
26335,P-2024-024,EMP-7,2025-04-01,Calculation,Energy Modeling,3.65
26336,P-2024-024,EMP-3,2025-02-28,Calculation,Energy Modeling,4.01
26337,P-2024-024,EMP-10,2025-04-09,Calculation,Load Calculations (Wind/Seismic),0.32
26338,P-2024-024,EMP-9,2025-05-11,Calculation,Load Calculations (Wind/Seismic),2.38
26339,P-2024-024,EMP-9,2025-01-01,Calculation,Energy Modeling,1.98
26340,P-2024-024,EMP-4,2025-06-07,Calculation,Load Calculations (Wind/Seismic),3.03
26341,P-2024-024,EMP-6,2024-09-23,Calculation,Permit Fee Calculation,4.04
26342,P-2024-024,EMP-1,2025-04-21,Calculation,Structural Analysis (Beam/Column Sizing),1.8
26343,P-2024-024,EMP-9,2024-12-06,Calculation,Structural Analysis (Beam/Column Sizing),1.9
26344,P-2024-024,EMP-9,2025-06-16,Drafting,Section Drawings,4.12
26345,P-2024-024,EMP-9,2025-07-08,Drafting,Markup Cleanup,3.83
26346,P-2024-024,EMP-11,2024-11-27,Drafting,Foundation Plan Updates,1.97
26347,P-2024-024,EMP-7,2024-09-29,Drafting,Foundation Plan Updates,3.6
26348,P-2024-024,EMP-5,2025-03-07,Drafting,Foundation Plan Updates,2.63
26349,P-2024-024,EMP-8,2024-09-16,Drafting,Section Drawings,1.4
26350,P-2024-024,EMP-10,2024-11-21,Drafting,Markup Cleanup,3.28
26351,P-2024-024,EMP-2,2025-05-27,Drafting,3D Model Adjustments,1.78
26352,P-2024-024,EMP-7,2024-10-02,Drafting,Markup Cleanup,2.23
26353,P-2024-024,EMP-4,2025-05-10,Drafting,3D Model Adjustments,3.41
26354,P-2024-024,EMP-10,2024-10-18,Drafting,Section Drawings,2.38
26355,P-2024-024,EMP-3,2025-05-10,Drafting,Markup Cleanup,2.0
26356,P-2024-024,EMP-3,2025-01-27,Drafting,Markup Cleanup,3.72
26357,P-2024-024,EMP-9,2025-05-23,Drafting,Section Drawings,4.54
26358,P-2024-024,EMP-6,2025-02-14,Drafting,3D Model Adjustments,1.91
26359,P-2024-024,EMP-7,2025-05-17,Drafting,Foundation Plan Updates,2.55
26360,P-2024-024,EMP-1,2024-09-28,Drafting,Foundation Plan Updates,4.27
26361,P-2024-024,EMP-10,2025-04-03,Drafting,Section Drawings,3.0
26362,P-2024-024,EMP-8,2025-01-11,Drafting,Detail Sheet Generation,3.37
26363,P-2024-024,EMP-1,2025-02-11,Drafting,Foundation Plan Updates,3.27
26364,P-2024-024,EMP-11,2025-04-23,Drafting,Markup Cleanup,2.97
26365,P-2024-024,EMP-2,2025-07-19,Drafting,Foundation Plan Updates,2.77
26366,P-2024-024,EMP-6,2024-11-26,Drafting,Markup Cleanup,4.56
26367,P-2024-024,EMP-4,2025-08-08,Drafting,Detail Sheet Generation,2.67
26368,P-2024-024,EMP-11,2025-06-01,Drafting,Markup Cleanup,2.19
26369,P-2024-024,EMP-10,2025-02-05,Drafting,Foundation Plan Updates,2.52
26370,P-2024-024,EMP-11,2025-01-19,Drafting,3D Model Adjustments,4.34
26371,P-2024-024,EMP-1,2025-07-11,Drafting,3D Model Adjustments,4.21
26372,P-2024-024,EMP-9,2024-10-18,Drafting,Foundation Plan Updates,2.38
26373,P-2024-024,EMP-7,2024-09-24,Drafting,Markup Cleanup,1.52
26374,P-2024-024,EMP-1,2025-07-02,Drafting,3D Model Adjustments,2.49
26375,P-2024-024,EMP-10,2025-04-23,Drafting,Markup Cleanup,3.82
26376,P-2024-024,EMP-8,2025-07-27,Drafting,Foundation Plan Updates,4.86
26377,P-2024-024,EMP-8,2024-09-25,Drafting,Markup Cleanup,1.58
26378,P-2024-024,EMP-6,2024-12-05,Drafting,Detail Sheet Generation,2.05
26379,P-2024-024,EMP-11,2024-11-20,Drafting,Foundation Plan Updates,2.73
26380,P-2024-024,EMP-10,2025-04-26,Drafting,Section Drawings,2.05
26381,P-2024-024,EMP-2,2024-11-10,Drafting,Section Drawings,6.09
26382,P-2024-024,EMP-3,2025-01-07,Drafting,Foundation Plan Updates,2.67
26383,P-2024-024,EMP-8,2024-10-28,Drafting,Foundation Plan Updates,2.34
26384,P-2024-024,EMP-10,2025-07-05,Drafting,Markup Cleanup,1.7
26385,P-2024-024,EMP-4,2024-10-29,Drafting,Section Drawings,4.43
26386,P-2024-024,EMP-2,2025-05-23,Drafting,Detail Sheet Generation,2.83
26387,P-2024-024,EMP-5,2025-05-16,Drafting,Section Drawings,3.79
26388,P-2024-024,EMP-6,2025-02-13,Drafting,Markup Cleanup,2.68
26389,P-2024-024,EMP-4,2025-04-18,Drafting,3D Model Adjustments,3.36
26390,P-2024-024,EMP-4,2024-11-17,Drafting,Markup Cleanup,2.71
26391,P-2024-024,EMP-5,2025-02-07,Drafting,Markup Cleanup,2.74
26392,P-2024-024,EMP-1,2025-08-03,Drafting,3D Model Adjustments,2.2
26393,P-2024-024,EMP-6,2025-03-17,Drafting,Detail Sheet Generation,1.21
26394,P-2024-024,EMP-2,2025-04-12,Drafting,Foundation Plan Updates,0.84
26395,P-2024-024,EMP-8,2025-03-11,Drafting,Foundation Plan Updates,2.94
26396,P-2024-0226301,P-2022-019,EMP-8,2022-12-06,Calculation,Permit Fee Calculation,2.88
26302,P-2022-019,EMP-3,2022-10-06,Calculation,Structural Analysis (Beam/Column Sizing),2.95
26303,P-2022-019,EMP-5,2023-03-10,Calculation,Energy Modeling,4.47
26304,P-2022-019,EMP-1,2023-03-05,Calculation,Cost Estimation Review,2.37
26305,P-2022-019,EMP-626401,P-2024-024,EMP-3,2025-04-13,Drafting,Markup Cleanup,4.65
26402,P-2024-024,EMP-4,2025-05-07,Drafting,Detail Sheet Generation,2.25
26403,P-2024-024,EMP-11,2025-03-22,Drafting,Section Drawings,3.54
26404,P-2024-024,EMP-2,2024-12-08,Drafting,3D Model Adjustments,2.89
26405,P-2024-024,EMP-7,2025-01-30,Drafting,Section Drawings,2.39
26406,P-2024-024,EMP-8,2025-03-22,Drafting,Markup Cleanup,1.89
26407,P-2024-024,EMP-7,2024-12-09,Drafting,Foundation Plan Updates,3.61
26408,P-2024-024,EMP-7,2024-10-05,Drafting,Section Drawings,2.74
26409,P-2024-024,EMP-3,2024-11-02,Drafting,Foundation Plan Updates,2.88
26410,P-2024-024,EMP-5,2025-06-19,Drafting,Markup Cleanup,2.68
26411,P-2024-024,EMP-3,2024-10-01,Drafting,Foundation Plan Updates,3.01
26412,P-2024-024,EMP-6,2025-03-16,Drafting,Detail Sheet Generation,3.37
26413,P-2024-024,EMP-4,2025-01-13,Drafting,3D Model Adjustments,1.74
26414,P-2024-024,EMP-9,2025-05-28,Drafting,Section Drawings,0.92
26415,P-2024-024,EMP-10,2025-05-02,Drafting,Foundation Plan Updates,2.97
26416,P-2024-024,EMP-8,2024-12-07,Drafting,3D Model Adjustments,3.78
26417,P-2024-024,EMP-2,2024-09-26,Drafting,Detail Sheet Generation,0.8
26418,P-2024-024,EMP-11,2025-06-06,Drafting,Foundation Plan Updates,1.46
26419,P-2024-024,EMP-7,2025-06-18,Drafting,Section Drawings,2.27
26420,P-2024-024,EMP-1,2025-04-21,Drafting,Foundation Plan Updates,2.06
26421,P-2024-024,EMP-11,2024-11-14,Drafting,Section Drawings,1.8
26422,P-2024-024,EMP-4,2025-05-12,Drafting,Foundation Plan Updates,2.32
26423,P-2024-024,EMP-4,2025-03-11,Drafting,Detail Sheet Generation,2.89
26424,P-2024-024,EMP-6,2025-02-28,Drafting,Markup Cleanup,1.85
26425,P-2024-024,EMP-11,2025-05-23,Drafting,Detail Sheet Generation,3.57
26426,P-2024-024,EMP-9,2024-11-12,Drafting,Markup Cleanup,1.05
26427,P-2024-024,EMP-11,2024-11-04,Drafting,Detail Sheet Generation,1.8
26428,P-2024-024,EMP-1,2025-02-12,Drafting,3D Model Adjustments,2.66
26429,P-2024-024,EMP-8,2025-02-04,Drafting,Detail Sheet Generation,1.8
26430,P-2024-024,EMP-10,2025-02-13,Meeting,BIM Clash Detection Session,1.74
26431,P-2024-024,EMP-8,2025-06-23,Meeting,Client Design Review,2.27
26432,P-2024-024,EMP-11,2025-06-10,Meeting,Permitting Authority Review,2.19
26433,P-2024-024,EMP-1,2024-09-19,Meeting,Subcontractor Coordination,2.36
26434,P-2024-024,EMP-1,2024-11-20,Meeting,Internal Team Sync,2.28
26435,P-2024-024,EMP-1,2024-10-14,Meeting,Subcontractor Coordination,0.88
26436,P-2024-024,EMP-10,2024-10-13,Meeting,Subcontractor Coordination,2.9
26437,P-2024-024,EMP-8,2024-12-01,Meeting,BIM Clash Detection Session,1.26
26438,P-2024-024,EMP-6,2025-05-14,Meeting,Client Design Review,0.62
26439,P-2024-024,EMP-5,2024-09-26,Meeting,Internal Team Sync,0.86
26440,P-2024-024,EMP-4,2024-09-17,Meeting,Subcontractor Coordination,1.02
26441,P-2024-024,EMP-10,2024-10-28,Meeting,Permitting Authority Review,2.51
26442,P-2024-024,EMP-10,2025-05-22,Meeting,BIM Clash Detection Session,2.66
26443,P-2024-024,EMP-7,2024-10-14,Meeting,BIM Clash Detection Session,3.15
26444,P-2024-024,EMP-1,2025-03-07,Meeting,Client Design Review,3.29
26445,P-2024-024,EMP-7,2024-09-23,Meeting,Internal Team Sync,1.28
26446,P-2024-024,EMP-7,2025-01-17,Meeting,Subcontractor Coordination,3.9
26447,P-2024-024,EMP-5,2025-02-28,Meeting,Internal Team Sync,1.98
26448,P-2024-024,EMP-1,2024-12-21,Meeting,BIM Clash Detection Session,1.94
26449,P-2024-024,EMP-10,2024-12-13,Meeting,BIM Clash Detection Session,2.9
26450,P-2024-024,EMP-5,2025-05-26,Meeting,BIM Clash Detection Session,1.97
26451,P-2024-024,EMP-1,2024-09-30,Meeting,Client Design Review,0.98
26452,P-2024-024,EMP-3,2025-06-24,Meeting,Subcontractor Coordination,2.48
26453,P-2024-024,EMP-6,2025-02-24,Meeting,Client Design Review,2.89
26454,P-2024-024,EMP-7,2025-07-11,Meeting,Permitting Authority Review,1.87
26455,P-2024-024,EMP-8,2025-04-02,Meeting,BIM Clash Detection Session,1.81
26456,P-2024-024,EMP-5,2024-10-20,Meeting,Client Design Review,1.13
26457,P-2024-024,EMP-11,2025-02-26,Meeting,Client Design Review,1.62
26458,P-2024-024,EMP-6,2025-07-16,Meeting,Subcontractor Coordination,1.4
26459,P-2024-024,EMP-7,2025-06-02,Meeting,Client Design Review,3.08
26460,P-2024-024,EMP-4,2025-06-06,Meeting,Client Design Review,0.36
26461,P-2024-024,EMP-2,2024-11-08,Meeting,Permitting Authority Review,1.36
26462,P-2024-024,EMP-6,2025-07-09,Meeting,BIM Clash Detection Session,1.39
26463,P-2024-024,EMP-8,2025-03-13,Meeting,Permitting Authority Review,0.5
26464,P-2024-024,EMP-8,2024-12-31,Meeting,Client Design Review,1.24
26465,P-2024-024,EMP-1,2025-06-13,Meeting,Internal Team Sync,1.27
26466,P-2024-024,EMP-5,2025-01-21,Meeting,Internal Team Sync,3.22
26467,P-2024-024,EMP-10,2025-08-15,Meeting,BIM Clash Detection Session,2.39
26468,P-2024-024,EMP-8,2025-05-12,Meeting,Subcontractor Coordination,1.7
26469,P-2024-024,EMP-2,2025-05-17,Meeting,Internal Team Sync,2.73
26470,P-2024-024,EMP-8,2025-03-19,Meeting,Internal Team Sync,1.67
26471,P-2024-024,EMP-9,2025-04-13,Meeting,Client Design Review,0.5
26472,P-2024-024,EMP-4,2025-08-09,Meeting,BIM Clash Detection Session,2.99
26473,P-2024-024,EMP-3,2024-09-24,Meeting,BIM Clash Detection Session,4.03
26474,P-2024-024,EMP-8,2025-07-06,Meeting,Internal Team Sync,1.93
26475,P-2024-024,EMP-6,2025-05-18,Meeting,BIM Clash Detection Session,0.39
26476,P-2024-024,EMP-4,2025-01-25,Meeting,Permitting Authority Review,1.02
26477,P-2024-024,EMP-3,2025-05-24,Meeting,BIM Clash Detection Session,2.98
26478,P-2024-024,EMP-1,2025-01-22,Meeting,Internal Team Sync,1.38
26479,P-2024-024,EMP-6,2025-02-22,Meeting,Internal Team Sync,1.31
26480,P-2024-024,EMP-3,2024-12-08,Meeting,Subcontractor Coordination,2.7
26481,P-2024-024,EMP-5,2025-01-08,Meeting,Client Design Review,2.47
26482,P-2024-024,EMP-7,2025-02-25,Meeting,Subcontractor Coordination,2.42
26483,P-2024-024,EMP-10,2025-04-01,Meeting,BIM Clash Detection Session,3.29
26484,P-2024-024,EMP-3,2024-10-10,Meeting,Permitting Authority Review,1.91
26485,P-2024-024,EMP-6,2025-02-07,Meeting,Internal Team Sync,3.68
26486,P-2024-024,EMP-6,2025-02-08,Meeting,Client Design Review,2.03
26487,P-2024-024,EMP-5,2024-12-19,Meeting,BIM Clash Detection Session,2.83
26488,P-2024-024,EMP-3,2024-09-22,Meeting,Client Design Review,2.13
26489,P-2024-024,EMP-8,2025-01-20,Meeting,Internal Team Sync,3.81
26490,P-2024-024,EMP-8,2024-11-06,Meeting,Client Design Review,2.34
26491,P-2024-024,EMP-9,2024-11-22,Meeting,Permitting Authority Review,3.55
26492,P-2024-024,EMP-4,2025-03-24,Meeting,Permitting Authority Review,1.27
26493,P-2024-024,EMP-7,2025-08-15,Meeting,Client Design Review,1.75
26494,P-2024-024,EMP-7,2024-11-20,Meeting,Internal Team Sync,2.14
26495,P-2024-024,EMP-9,2025-02-18,Meeting,Internal Team Sync,0.99
26496,P-2024-024,EMP-11,2025-03-03,Meeting,Internal Team Sync,1.69
26497,P-2024-024,EMP-9,2024-11-09,Meeting,Subcontractor Coordination,1.77
26498,P-2024-024,EMP-6,2024-09-21,Meeting,Client Design Review,1.81
26499,P-2024-024,EMP-6,2025-08-01,Meeting,Permitting Authority Review,2.53
26500,P-2024-024,EMP-1,2025-08-12,Meeting,Client Design Review,3.38
26501,P-2024-024,EMP-6,2024-09-17,Meeting,Permitting Authority Review,3.28
26502,P-2024-024,EMP-5,2024-10-23,Meeting,Client Design Review,2.68
26503,P-2024-024,EMP-11,2024-09-26,Meeting,Subcontractor Coordination,2.09
26504,P-2024-024,EMP-10,2025-01-21,Meeting,BIM Clash Detection Session,1.37
26505,P-2024-024,EMP-2,2024-10-16,Meeting,Subcontractor Coordination,3.37
26506,P-2024-024,EMP-8,2025-01-24,Meeting,Permitting Authority Review,3.21
26507,P-2024-024,EMP-7,2025-06-10,Meeting,Permitting Authority Review,1.65
26508,P-2024-024,EMP-6,2025-01-16,Meeting,Permitting Authority Review,1.34
26509,P-2024-024,EMP-4,2025-02-09,Meeting,Client Design Review,1.67
26510,P-2024-024,EMP-10,2025-03-19,Meeting,Subcontractor Coordination,4.62
26511,P-2024-024,EMP-8,2025-05-08,Meeting,Permitting Authority Review,3.1326409,P-2022-019,EMP-10,2022-08-26,Drafting,Markup Cleanup,4.09
26410,P-2022-019,EMP-1,2022-10-07,Drafting,Markup Cleanup,3.88
26411,P-2022-019,EMP-2,2022-12-19,Drafting,3D Model Adjustments,3.43
26412,P-2022-019,EMP-1,2023-04-03,Drafting,Section Drawings,3.3
26413,P-2022-019,EMP-10,20226516,P-2024-024,EMP-11,2024-12-25,Meeting,Permitting Authority Review,2.45
26517,P-2024-024,EMP-6,2024-11-29,Meeting,Subcontractor Coordination,3.32
26518,P-2024-024,EMP-4,2025-01-21,Meeting,Subcontractor Coordination,1.22
26519,P-2024-024,EMP-7,2025-05-03,Meeting,Client Design Review,1.09
26520,P-2024-024,EMP-11,2025-05-14,Meeting,Subcontractor Coordination,1.79
26521,P-2024-024,EMP-1,2025-02-20,Meeting,Internal Team Sync,1.2
26522,P-2024-024,EMP-4,2025-07-17,Meeting,Client Design Review,1.3
26523,P-2024-024,EMP-8,2024-12-02,Meeting,Client Design Review,2.44
26524,P-2024-024,EMP-5,2025-03-03,Meeting,Permitting Authority Review,1.37
26525,P-2024-024,EMP-9,2025-03-28,Meeting,Client Design Review,3.07
26526,P-2024-024,EMP-9,2024-10-22,Meeting,Internal Team Sync,0.58
26527,P-2024-024,EMP-7,2025-01-12,Meeting,Internal Team Sync,0.96
26528,P-2024-024,EMP-6,2025-07-01,Meeting,BIM Clash Detection Session,1.73
26529,P-2024-024,EMP-1,2025-07-15,Meeting,Subcontractor Coordination,2.27
26530,P-2024-024,EMP-5,2025-05-02,Meeting,Client Design Review,2.0
26531,P-2024-024,EMP-11,2024-09-21,Meeting,Internal Team Sync,1.65
26532,P-2024-024,EMP-9,2025-06-27,Meeting,Permitting Authority Review,3.57
26533,P-2024-024,EMP-5,2025-01-12,Meeting,BIM Clash Detection Session,1.62
26534,P-2024-024,EMP-2,2024-11-21,Meeting,Client Design Review,0.63
26535,P-2024-024,EMP-1,2024-09-15,Meeting,Internal Team Sync,1.52
26536,P-2024-024,EMP-6,2025-01-31,Meeting,Subcontractor Coordination,1.75
26537,P-2024-024,EMP-1,2025-06-11,Meeting,Client Design Review,0.5
26538,P-2024-024,EMP-4,2025-03-03,Meeting,Subcontractor Coordination,1.63
26539,P-2024-024,EMP-1,2025-01-28,Meeting,BIM Clash Detection Session,2.29
26540,P-2024-024,EMP-9,2025-02-26,Meeting,BIM Clash Detection Session,0.73
26541,P-2024-024,EMP-3,2024-10-28,Meeting,Internal Team Sync,3.0
26542,P-2024-024,EMP-8,2024-11-24,Meeting,Internal Team Sync,2.93
26543,P-2024-024,EMP-1,2025-03-26,Meeting,Permitting Authority Review,1.91
26544,P-2024-024,EMP-8,2024-09-20,Meeting,Client Design Review,0.98
26545,P-2024-024,EMP-7,2025-02-03,Meeting,Subcontractor Coordination,2.25
26546,P-2024-024,EMP-3,2024-11-04,Meeting,BIM Clash Detection Session,2.51
26547,P-2024-024,EMP-10,2025-02-13,Meeting,Permitting Authority Review,2.94
26548,P-2024-024,EMP-6,2025-04-06,Meeting,Client Design Review,2.24
26549,P-2024-024,EMP-6,2025-07-17,Meeting,Internal Team Sync,1.4
26550,P-2024-024,EMP-11,2025-05-19,Meeting,BIM Clash Detection Session,2.47
26551,P-2024-024,EMP-3,2024-12-04,Meeting,Internal Team Sync,2.41
26552,P-2024-024,EMP-6,2025-01-03,Meeting,Subcontractor Coordination,0.45
26553,P-2024-024,EMP-10,2025-07-20,Meeting,Permitting Authority Review,1.83
26554,P-2024-024,EMP-6,2025-06-01,Meeting,Permitting Authority Review,2.09
26555,P-2024-024,EMP-5,2025-07-22,Meeting,BIM Clash Detection Session,2.9
26556,P-2024-024,EMP-9,2025-02-21,Meeting,Internal Team Sync,2.49
26557,P-2024-024,EMP-2,2024-10-23,Meeting,Permitting Authority Review,2.19
26558,P-2024-024,EMP-10,2025-02-09,Meeting,Internal Team Sync,0.88
26559,P-2024-024,EMP-6,2025-01-13,Meeting,Subcontractor Coordination,2.41
26560,P-2024-024,EMP-9,2025-07-22,Meeting,Internal Team Sync,0.93
26561,P-2024-024,EMP-7,2025-02-08,Meeting,BIM Clash Detection Session,1.31
26562,P-2024-024,EMP-1,2024-11-06,Meeting,Subcontractor Coordination,1.53
26563,P-2024-024,EMP-1,2025-04-24,Meeting,BIM Clash Detection Session,4.44
26564,P-2024-024,EMP-7,2025-01-08,Meeting,Subcontractor Coordination,2.09
26565,P-2024-024,EMP-6,2025-08-03,Meeting,Permitting Authority Review,2.22
26566,P-2024-024,EMP-5,2025-06-27,Meeting,BIM Clash Detection Session,1.33
26567,P-2024-024,EMP-1,2025-02-04,Meeting,Subcontractor Coordination,3.46
26568,P-2024-024,EMP-7,2025-05-04,Meeting,Permitting Authority Review,2.09
26569,P-2024-024,EMP-1,2025-02-01,Meeting,BIM Clash Detection Session,3.0
26570,P-2024-024,EMP-4,2024-11-23,Meeting,Permitting Authority Review,1.62
26571,P-2024-024,EMP-11,2025-07-27,Meeting,BIM Clash Detection Session,1.75
26572,P-2024-024,EMP-5,2024-12-16,Meeting,Internal Team Sync,1.0
26573,P-2024-024,EMP-4,2025-03-29,Meeting,Permitting Authority Review,1.97
26574,P-2024-024,EMP-10,2025-01-23,Meeting,BIM Clash Detection Session,2.99
26575,P-2024-024,EMP-7,2025-07-02,Meeting,Permitting Authority Review,1.54
26576,P-2024-024,EMP-10,2024-11-02,Meeting,Internal Team Sync,2.17
26577,P-2024-024,EMP-10,2025-06-14,Meeting,Internal Team Sync,3.39
26578,P-2024-024,EMP-5,2025-05-13,Meeting,Client Design Review,1.61
26579,P-2024-024,EMP-9,2024-10-24,Meeting,Subcontractor Coordination,2.76
26580,P-2024-024,EMP-3,2024-10-22,Meeting,Permitting Authority Review,2.33
26581,P-2024-024,EMP-9,2024-10-04,Meeting,Subcontractor Coordination,0.54
26582,P-2024-024,EMP-11,2025-06-15,Meeting,Permitting Authority Review,1.28
26583,P-2024-024,EMP-1,2025-05-28,Meeting,Client Design Review,1.59
26584,P-2024-024,EMP-10,2025-02-15,Meeting,Subcontractor Coordination,1.21
26585,P-2024-024,EMP-3,2024-10-29,Meeting,BIM Clash Detection Session,0.6
26586,P-2024-024,EMP-6,2025-06-15,Meeting,BIM Clash Detection Session,3.3
26587,P-2024-024,EMP-6,2025-04-18,Meeting,Permitting Authority Review,2.94
26588,P-2024-024,EMP-7,2025-05-25,Meeting,Client Design Review,1.75
26589,P-2024-024,EMP-6,2024-10-01,Meeting,BIM Clash Detection Session,2.58
26590,P-2024-024,EMP-8,2024-12-26,Meeting,Permitting Authority Review,1.77
26591,P-2024-024,EMP-2,2025-02-10,Meeting,BIM Clash Detection Session,0.45
26592,P-2024-024,EMP-9,2025-01-05,Meeting,Subcontractor Coordination,1.29
26593,P-2024-024,EMP-10,2025-07-19,Meeting,BIM Clash Detection Session,2.33
26594,P-2024-024,EMP-8,2024-11-13,Meeting,Subcontractor Coordination,1.08
26595,P-2024-024,EMP-10,2025-01-31,Meeting,BIM Clash Detection Session,1.4
